label,family,source,closure_mode,success,failure_reason,steps,r_final,horizon_hit,regularity_ok,boundary_residual_qnorm,boundary_residual_qprime_norm,final_mass,integrated_abs_ricci,peak_qnorm,peak_imag_to_real_ratio,half_mass_radius,mass_90_radius,ricci_half_radius,ricci_90_radius,settling_radius,core_radius,soft_region_width,omega,theta,phi,rho,a0,b0,c0,d0,provisional,notes
rich_nbhd_24,rich_neighborhood,ordered_rich_anchor_neighborhood,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121449568,0.0014455251404938978,0.10821887624695731,0.007846995788375059,0.03297442541400256,3.2807277833778463,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.5,3.391592653589793,-1.3207963267948966,1.3207963267948966,-0.009614240050678088,0.02949441185677788,0.009614240050678093,-0.005703084875946822,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
rich_nbhd_25,rich_neighborhood,ordered_rich_anchor_neighborhood,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121449506,0.0014455251404938952,0.10821887624695689,0.007846995788375045,0.03297442541400256,4.0500297773424085,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.5,3.391592653589793,-1.3207963267948966,1.5707963267948966,-0.007904390832136145,0.030956103072842973,0.0020183223411595914,-0.00790439083213615,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
rich_nbhd_26,rich_neighborhood,ordered_rich_anchor_neighborhood,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121449481,0.0014455251404938963,0.10821887624695692,0.00784699578837504,0.03297442541400256,5.694723776388932,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.5,3.391592653589793,-1.3207963267948966,1.8207963267948966,-0.005703084875946813,0.03049309373328736,-0.0057030848759468174,-0.009614240050678092,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_00,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.121150477449819e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,-3.141592653589793,-3.141592653589793,-0.022103418361512955,-2.706888054664168e-18,-2.7068880546641668e-18,-2.706888054664168e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_01,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,-3.141592653589793,0.0,0.022103418361512955,2.7068880546641676e-18,2.7068880546641676e-18,3.314981791794678e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_02,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.1211504774498188e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,-3.141592653589793,3.141592653589793,-0.022103418361512955,-2.7068880546641668e-18,-2.706888054664168e-18,2.7068880546641668e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_03,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,0.0,-3.141592653589793,0.022103418361512955,2.7068880546641676e-18,-3.314981791794678e-34,2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_04,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.2246467991473564e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,0.0,0.0,-0.022103418361512955,-2.7068880546641676e-18,0.0,-0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_05,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,0.0,3.141592653589793,0.022103418361512955,2.7068880546641676e-18,3.314981791794678e-34,-2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_06,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.1211504774498188e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,3.141592653589793,-3.141592653589793,-0.022103418361512955,-2.7068880546641668e-18,2.706888054664168e-18,-2.7068880546641668e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_07,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,3.141592653589793,0.0,0.022103418361512955,2.7068880546641676e-18,-2.7068880546641676e-18,-3.314981791794678e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_08,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.121150477449819e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,-3.141592653589793,3.141592653589793,3.141592653589793,-0.022103418361512955,-2.706888054664168e-18,2.7068880546641668e-18,2.706888054664168e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_09,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,-3.141592653589793,-3.141592653589793,0.022103418361512955,3.314981791794678e-34,2.7068880546641676e-18,2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_10,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.2246467991473564e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,-3.141592653589793,0.0,-0.022103418361512955,-0.0,-2.7068880546641676e-18,-0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_11,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,-3.141592653589793,3.141592653589793,0.022103418361512955,-3.314981791794678e-34,2.7068880546641676e-18,-2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_12,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.2246467991473564e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,0.0,-3.141592653589793,-0.022103418361512955,-0.0,0.0,-2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_13,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,0.0,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,0.0,0.0,0.022103418361512955,0.0,0.0,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_14,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.2246467991473564e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,0.0,3.141592653589793,-0.022103418361512955,0.0,-0.0,2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_15,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,3.141592653589793,-3.141592653589793,0.022103418361512955,-3.314981791794678e-34,-2.7068880546641676e-18,2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_16,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.2246467991473564e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,3.141592653589793,0.0,-0.022103418361512955,0.0,2.7068880546641676e-18,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_17,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,0.0,3.141592653589793,3.141592653589793,0.022103418361512955,3.314981791794678e-34,-2.7068880546641676e-18,-2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_18,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.1211504774498188e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,-3.141592653589793,-3.141592653589793,-0.022103418361512955,2.7068880546641668e-18,-2.706888054664168e-18,-2.7068880546641668e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_19,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,-3.141592653589793,0.0,0.022103418361512955,-2.7068880546641676e-18,2.7068880546641676e-18,-3.314981791794678e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_20,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.121150477449819e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,-3.141592653589793,3.141592653589793,-0.022103418361512955,2.706888054664168e-18,-2.7068880546641668e-18,2.706888054664168e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_21,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,0.0,-3.141592653589793,0.022103418361512955,-2.7068880546641676e-18,3.314981791794678e-34,2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_22,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.2246467991473564e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,0.0,0.0,-0.022103418361512955,2.7068880546641676e-18,-0.0,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_23,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,0.0,3.141592653589793,0.022103418361512955,-2.7068880546641676e-18,-3.314981791794678e-34,-2.7068880546641676e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_24,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.121150477449819e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,3.141592653589793,-3.141592653589793,-0.022103418361512955,2.706888054664168e-18,2.7068880546641668e-18,-2.706888054664168e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_25,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,1.7319121124709913e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,3.141592653589793,0.0,0.022103418361512955,-2.7068880546641676e-18,-2.7068880546641676e-18,3.314981791794678e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_26,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219166594,0.0009653348132342731,0.048671600859654246,0.003527253379195638,0.022103418361512955,2.1211504774498188e-16,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.1,3.141592653589793,3.141592653589793,3.141592653589793,-0.022103418361512955,2.7068880546641668e-18,2.706888054664168e-18,2.7068880546641668e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_27,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,-3.141592653589793,-3.141592653589793,-0.028381350971865144,-3.475713062317228e-18,-3.475713062317226e-18,-3.475713062317228e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_28,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,-3.141592653589793,0.0,0.028381350971865144,3.475713062317227e-18,3.475713062317227e-18,4.256520876521437e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_29,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,-3.141592653589793,3.141592653589793,-0.028381350971865144,-3.475713062317226e-18,-3.475713062317228e-18,3.475713062317226e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_30,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,0.0,-3.141592653589793,0.028381350971865144,3.475713062317227e-18,-4.256520876521437e-34,3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_31,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.224646799147361e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,0.0,0.0,-0.028381350971865144,-3.475713062317227e-18,0.0,-0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
